id,CueIndex
1,VO_CHR_KNIGHTSSTORY_110256_01_02_0001
2,VO_CHR_KNIGHTSSTORY_110256_01_02_0002
3,VO_CHR_KNIGHTSSTORY_110256_01_02_0003
4,VO_CHR_KNIGHTSSTORY_110256_01_02_0005
5,VO_CHR_KNIGHTSSTORY_110256_01_02_0006
6,VO_CHR_KNIGHTSSTORY_110256_01_02_0007
7,VO_CHR_KNIGHTSSTORY_110256_01_02_0008
8,VO_CHR_KNIGHTSSTORY_110256_01_02_0009
9,VO_CHR_KNIGHTSSTORY_110256_01_02_0011
10,VO_CHR_KNIGHTSSTORY_110256_01_02_0012
11,VO_CHR_KNIGHTSSTORY_110256_01_02_0013
12,VO_CHR_KNIGHTSSTORY_110256_01_02_0014
13,VO_CHR_KNIGHTSSTORY_110256_01_02_0015
14,VO_CHR_KNIGHTSSTORY_110256_01_02_0016
15,VO_CHR_KNIGHTSSTORY_110256_01_02_0017
16,VO_CHR_KNIGHTSSTORY_110256_01_02_0018
17,VO_CHR_KNIGHTSSTORY_110256_01_02_0019
18,VO_CHR_KNIGHTSSTORY_110256_01_02_0020
19,VO_CHR_KNIGHTSSTORY_110256_01_02_0021
20,VO_CHR_KNIGHTSSTORY_110256_01_02_0022
21,VO_CHR_KNIGHTSSTORY_110256_01_02_0023
22,VO_CHR_KNIGHTSSTORY_110256_01_02_0024
23,VO_CHR_KNIGHTSSTORY_110256_01_02_0025
24,VO_CHR_KNIGHTSSTORY_110256_01_02_0026
25,VO_CHR_KNIGHTSSTORY_110256_01_02_0027
26,VO_CHR_KNIGHTSSTORY_110256_01_02_0028
27,VO_CHR_KNIGHTSSTORY_110256_01_02_0029
28,VO_CHR_KNIGHTSSTORY_110256_01_02_0030
29,VO_CHR_KNIGHTSSTORY_110256_01_02_0031
30,VO_CHR_KNIGHTSSTORY_110256_01_02_0032
31,VO_CHR_KNIGHTSSTORY_110256_01_02_0033
32,VO_CHR_KNIGHTSSTORY_110256_01_02_0034
33,VO_CHR_KNIGHTSSTORY_110256_01_02_0035
34,VO_CHR_KNIGHTSSTORY_110256_01_02_0036
35,VO_CHR_KNIGHTSSTORY_110256_01_02_0037
36,VO_CHR_KNIGHTSSTORY_110256_01_02_0038
37,VO_CHR_KNIGHTSSTORY_110256_01_02_0039
38,VO_CHR_KNIGHTSSTORY_110256_01_02_0040
39,VO_CHR_KNIGHTSSTORY_110256_01_02_0041
40,VO_CHR_KNIGHTSSTORY_110256_01_02_0042
41,VO_CHR_KNIGHTSSTORY_110256_01_02_0043
42,VO_CHR_KNIGHTSSTORY_110256_01_02_0044
43,VO_CHR_KNIGHTSSTORY_110256_01_02_0045
44,VO_CHR_KNIGHTSSTORY_110256_01_02_0046
45,VO_CHR_KNIGHTSSTORY_110256_01_02_0047
